Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName,Vaccine
1894785,MCV2,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1895934,MCV2,COUNTRY,MDA,YEAR,EUR,Europe,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1896445,MCV2,COUNTRY,BRB,YEAR,AMR,Americas,,,2020,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1900098,MCV2,COUNTRY,MOZ,YEAR,AFR,Africa,,,2016,,,,,,,39,39.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1900626,MCV2,COUNTRY,BLR,YEAR,EUR,Europe,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1900681,MCV2,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1900941,MCV2,COUNTRY,GTM,YEAR,AMR,Americas,,,2024,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1901858,MCV2,COUNTRY,BEL,YEAR,EUR,Europe,,,2007,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1902679,MCV2,COUNTRY,GBR,YEAR,EUR,Europe,,,2015,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1913263,MCV2,COUNTRY,CRI,YEAR,AMR,Americas,,,2024,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1913499,MCV2,COUNTRY,POL,YEAR,EUR,Europe,,,2002,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1915066,MCV2,COUNTRY,TTO,YEAR,AMR,Americas,,,2009,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1919990,MCV2,COUNTRY,ITA,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1920093,MCV2,COUNTRY,TJK,YEAR,EUR,Europe,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1925591,MCV2,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,,2007,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1925664,MCV2,COUNTRY,DZA,YEAR,AFR,Africa,,,2018,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1932441,MCV2,COUNTRY,SMR,YEAR,EUR,Europe,,,2016,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1934075,MCV2,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2009,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1934491,MCV2,COUNTRY,LTU,YEAR,EUR,Europe,,,2019,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1934585,MCV2,COUNTRY,NLD,YEAR,EUR,Europe,,,2021,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1938266,MCV2,COUNTRY,TGO,YEAR,AFR,Africa,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1938515,MCV2,COUNTRY,NER,YEAR,AFR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1939211,MCV2,COUNTRY,CAN,YEAR,AMR,Americas,,,2016,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1943708,MCV2,COUNTRY,KNA,YEAR,AMR,Americas,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1943782,MCV2,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1951001,MCV2,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1951334,MCV2,COUNTRY,MWI,YEAR,AFR,Africa,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1951464,MCV2,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2019,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1952424,MCV2,COUNTRY,SRB,YEAR,EUR,Europe,,,2016,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1952431,MCV2,COUNTRY,PRT,YEAR,EUR,Europe,,,2009,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1958330,MCV2,COUNTRY,IRL,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1972345,MCV2,COUNTRY,SRB,YEAR,EUR,Europe,,,2013,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1975699,MCV2,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,2015,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1976334,MCV2,COUNTRY,PER,YEAR,AMR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1981839,MCV2,COUNTRY,TCD,YEAR,AFR,Africa,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1983128,MCV2,COUNTRY,CPV,YEAR,AFR,Africa,,,2018,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1984333,MCV2,COUNTRY,BFA,YEAR,AFR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1990628,MCV2,COUNTRY,POL,YEAR,EUR,Europe,,,2017,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1991649,MCV2,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
1995804,MCV2,COUNTRY,GHA,YEAR,AFR,Africa,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2000957,MCV2,COUNTRY,ALB,YEAR,EUR,Europe,,,2015,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2001085,MCV2,COUNTRY,LTU,YEAR,EUR,Europe,,,2020,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2001656,MCV2,COUNTRY,CYP,YEAR,EUR,Europe,,,2021,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2002669,MCV2,COUNTRY,ARM,YEAR,EUR,Europe,,,2021,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2009511,MCV2,COUNTRY,ECU,YEAR,AMR,Americas,,,2011,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2013950,MCV2,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,2023,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2015045,MCV2,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2017132,MCV2,COUNTRY,KAZ,YEAR,EUR,Europe,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2021841,MCV2,COUNTRY,GEO,YEAR,EUR,Europe,,,2022,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2023023,MCV2,COUNTRY,GMB,YEAR,AFR,Africa,,,2019,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2026885,MCV2,COUNTRY,GAB,YEAR,AFR,Africa,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2047080,MCV2,COUNTRY,BEN,YEAR,AFR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2052985,MCV2,COUNTRY,SVK,YEAR,EUR,Europe,,,2007,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2060395,MCV2,COUNTRY,DMA,YEAR,AMR,Americas,,,2020,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2071320,MCV2,COUNTRY,ETH,YEAR,AFR,Africa,,,2024,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2077702,MCV2,COUNTRY,GBR,YEAR,EUR,Europe,,,2016,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2079610,MCV2,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2086010,MCV2,COUNTRY,ATG,YEAR,AMR,Americas,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2086048,MCV2,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2089639,MCV2,COUNTRY,ZAF,YEAR,AFR,Africa,,,2019,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2089695,MCV2,COUNTRY,BLR,YEAR,EUR,Europe,,,2021,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2091024,MCV2,COUNTRY,SLE,YEAR,AFR,Africa,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2091525,MCV2,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2007,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2091610,MCV2,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2092171,MCV2,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2099692,MCV2,COUNTRY,UZB,YEAR,EUR,Europe,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2104519,MCV2,COUNTRY,PRT,YEAR,EUR,Europe,,,2017,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2108724,MCV2,COUNTRY,LTU,YEAR,EUR,Europe,,,2001,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2108816,MCV2,COUNTRY,GMB,YEAR,AFR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2109748,MCV2,COUNTRY,LBR,YEAR,AFR,Africa,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2117205,MCV2,COUNTRY,ECU,YEAR,AMR,Americas,,,2015,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2117706,MCV2,COUNTRY,SYC,YEAR,AFR,Africa,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2117886,MCV2,COUNTRY,DNK,YEAR,EUR,Europe,,,2017,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2118041,MCV2,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2021,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2118456,MCV2,COUNTRY,SYC,YEAR,AFR,Africa,,,2001,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2121434,MCV2,COUNTRY,MUS,YEAR,AFR,Africa,,,2015,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2124048,MCV2,COUNTRY,MUS,YEAR,AFR,Africa,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2124344,MCV2,COUNTRY,BFA,YEAR,AFR,Africa,,,2021,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2127992,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2008,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2129229,MCV2,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2021,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2129990,MCV2,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2010,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2130671,MCV2,COUNTRY,ARM,YEAR,EUR,Europe,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2134265,MCV2,COUNTRY,MDG,YEAR,AFR,Africa,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2136497,MCV2,COUNTRY,LSO,YEAR,AFR,Africa,,,2007,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2147341,MCV2,COUNTRY,ERI,YEAR,AFR,Africa,,,2024,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2159509,MCV2,COUNTRY,UGA,YEAR,AFR,Africa,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2159839,MCV2,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2000,,,,,,,39,39.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2160326,MCV2,COUNTRY,LBR,YEAR,AFR,Africa,,,2021,,,,,,,35,35.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2166093,MCV2,COUNTRY,BWA,YEAR,AFR,Africa,,,2024,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
2175036,MCV2,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),MCV2
